EventTime,Type,Open,High,Low,Close,Return,Sigma,H
1/23/19 11:32,UP,1.29945,1.30294,1.29923,1.30243,0.000591377,0.000613141,0.001839422
1/23/19 14:53,UP,1.30233,1.30533,1.3014,1.3051,0.000751182,0.000543143,0.001629429
1/23/19 15:47,UP,1.3052,1.30816,1.30493,1.30735,0.000589151,0.000527567,0.001582701
1/23/19 23:17,UP,1.30726,1.30818,1.30574,1.30804,0.000405268,0.000485581,0.001456743
1/24/19 5:03,DOWN,1.30793,1.30949,1.30689,1.30722,-0.00022182,0.000420491,0.001261474
1/24/19 7:47,DOWN,1.3071,1.30804,1.30491,1.3056,-0.000398205,0.000461644,0.001384931
1/24/19 8:35,UP,1.30563,1.30642,1.30269,1.30595,0.00104193,0.000531493,0.00159448
1/24/19 10:42,DOWN,1.30606,1.30704,1.30328,1.30394,-0.000122698,0.000506479,0.001519437
1/24/19 12:08,DOWN,1.30404,1.30466,1.3017,1.30199,-0.000368598,0.000485309,0.001455928
1/24/19 13:55,UP,1.30199,1.30449,1.30121,1.30385,0.000728877,0.000514735,0.001544205
1/24/19 16:59,DOWN,1.30371,1.30585,1.30261,1.30278,-0.00112772,0.000476614,0.001429842
1/24/19 19:56,UP,1.30267,1.30547,1.30133,1.30546,0.001264722,0.000615013,0.001845038
1/24/19 23:51,UP,1.30547,1.31298,1.30504,1.3115,0.003329976,0.000998459,0.002995377
1/25/19 8:13,DOWN,1.31134,1.31399,1.30855,1.3092,-0.000725371,0.000820744,0.002462233
1/25/19 11:47,UP,1.30921,1.31039,1.30616,1.31029,0.000694744,0.000705135,0.002115406
1/25/19 14:34,UP,1.31015,1.31251,1.30807,1.31232,0.001105524,0.000796774,0.002390321
1/25/19 15:58,UP,1.31232,1.3171,1.31162,1.31664,0.000691392,0.00098328,0.002949839
1/25/19 19:38,UP,1.31674,1.31992,1.3153,1.31952,0.000310767,0.000796897,0.00239069
1/28/19 7:03,DOWN,1.31961,1.32182,1.31762,1.31782,-0.001016314,0.000670544,0.002011633
